δz,z,err
2.0883840406778913,2.0883840406778913,0.5450884415711124
1.5573707260503773,1.5573707260503773,0.01407512694359836
1.5432959486215105,1.5432959486215105,3.495147316012748e-7
1.543295599106779,1.543295599106779,0.0
0,0,-1.543295599106779
0,0,-1.543295599106779
0,0,-1.543295599106779
0,0,-1.543295599106779
0,0,-1.543295599106779
0,0,-1.543295599106779
