δz,z,err
2.0883840408042924,2.0883840408042924,0.5450884416975135
1.599108008585681,1.599108008585681,0.05581240947890209
1.54406436781304,1.54406436781304,0.0007687687062609694
1.5432957490020927,1.5432957490020927,1.498953137168968e-7
1.543295599106785,1.543295599106785,5.995204332975845e-15
1.543295599106779,1.543295599106779,0.0
0,0,-1.543295599106779
0,0,-1.543295599106779
0,0,-1.543295599106779
0,0,-1.543295599106779
