δz,z,err
2.088384040677891,2.088384040677891,0.5450884415711119
1.5497730643552226,1.5497730643552226,0.006477465248443615
1.543295602950772,1.543295602950772,3.8439931238087865e-9
1.543295599106779,1.543295599106779,0.0
0,0,-1.543295599106779
0,0,-1.543295599106779
0,0,-1.543295599106779
0,0,-1.543295599106779
0,0,-1.543295599106779
0,0,-1.543295599106779
