δz,z,err
0.5664060432629454,0.5664060432629454,-0.9768895558438335
1.4399323070474637,1.4399323070474637,-0.10336329205931527
1.5433024814908258,1.5433024814908258,6.882384046891232e-6
1.543295599106779,1.543295599106779,0.0
0,0,-1.543295599106779
0,0,-1.543295599106779
0,0,-1.543295599106779
0,0,-1.543295599106779
0,0,-1.543295599106779
0,0,-1.543295599106779
